Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,ClusterLabel,MonetaryValue per 100 pounds
13705.0,1323.47,5,2010-12-01 10:29:00,8,0,RETAIN,13.2347
13706.0,300.38,1,2010-03-23 09:18:00,261,1,RE-ENGAGE,3.0038
13707.0,2559.45,3,2010-10-06 10:05:00,64,0,RETAIN,25.594499999999996
13709.0,1263.7,5,2010-09-19 15:17:00,81,0,RETAIN,12.637
13710.0,329.04,2,2010-10-12 10:22:00,58,2,NURTURE,3.2904
13711.0,1540.2,7,2010-10-29 15:05:00,41,3,REWARD,15.402000000000001
13712.0,537.58,1,2010-04-08 11:16:00,245,1,RE-ENGAGE,5.375800000000001
13713.0,743.26,3,2010-10-27 16:18:00,43,2,NURTURE,7.4326
13714.0,161.35,1,2010-08-31 13:57:00,100,2,NURTURE,1.6135
13717.0,318.29,2,2010-09-08 16:17:00,92,2,NURTURE,3.1829
13719.0,1772.59,6,2010-11-11 12:40:00,28,3,REWARD,17.7259
13721.0,217.39999999999998,1,2010-11-09 17:59:00,30,2,NURTURE,2.174
13722.0,3260.0,7,2010-10-15 10:18:00,55,3,REWARD,32.6
13723.0,1009.35,5,2010-11-12 16:59:00,27,0,RETAIN,10.0935
13724.0,213.01,1,2010-03-12 15:28:00,272,1,RE-ENGAGE,2.1301
13727.0,746.57,6,2010-04-07 12:14:00,246,1,RE-ENGAGE,7.465700000000001
13728.0,1839.03,10,2010-11-17 13:50:00,22,3,REWARD,18.3903
13729.0,724.73,3,2010-09-30 10:44:00,70,2,NURTURE,7.2473
13733.0,487.03000000000003,2,2010-10-25 12:18:00,45,2,NURTURE,4.8703
13736.0,2034.31,5,2010-10-10 11:41:00,60,0,RETAIN,20.3431
13738.0,440.93,1,2010-11-08 15:23:00,31,2,NURTURE,4.4093
13739.0,75.3,1,2010-06-30 10:25:00,162,1,RE-ENGAGE,0.753
13740.0,1247.02,4,2010-10-20 13:30:00,50,0,RETAIN,12.4702
13745.0,477.32,1,2010-06-11 17:19:00,181,1,RE-ENGAGE,4.7732
13746.0,176.69,1,2010-10-22 11:55:00,48,2,NURTURE,1.7669
13747.0,169.79999999999998,2,2010-12-01 10:37:00,8,2,NURTURE,1.6979999999999997
13748.0,1320.1,5,2010-12-01 09:00:00,8,0,RETAIN,13.200999999999999
13750.0,1954.92,6,2010-11-24 11:07:00,15,3,REWARD,19.5492
13752.0,404.45000000000005,1,2010-06-30 10:23:00,162,1,RE-ENGAGE,4.0445
13753.0,1353.31,3,2010-04-20 14:08:00,233,1,RE-ENGAGE,13.5331
13754.0,164.45000000000002,1,2010-09-28 15:29:00,72,2,NURTURE,1.6445
13757.0,195.55,1,2010-02-03 12:37:00,309,1,RE-ENGAGE,1.9555
13760.0,1076.85,3,2010-10-31 15:18:00,39,0,RETAIN,10.7685
13761.0,881.52,4,2010-07-25 12:50:00,137,0,RETAIN,8.815199999999999
13762.0,2165.76,4,2010-04-25 15:51:00,228,0,RETAIN,21.657600000000002
13763.0,3502.48,2,2010-10-18 13:25:00,52,3,REWARD,35.0248
13764.0,1423.55,3,2010-05-19 15:47:00,204,1,RE-ENGAGE,14.2355
13765.0,352.821,1,2010-02-24 13:46:00,288,1,RE-ENGAGE,3.52821
13766.0,190.35,1,2010-08-01 14:25:00,130,2,NURTURE,1.9035
13768.0,875.97,2,2009-12-13 10:41:00,361,1,RE-ENGAGE,8.7597
13769.0,3003.9100000000003,11,2010-12-07 13:28:00,2,3,REWARD,30.039100000000005
13770.0,785.37,4,2010-10-13 15:10:00,57,0,RETAIN,7.8537
13771.0,3094.37,5,2010-06-24 13:42:00,168,3,REWARD,30.9437
13772.0,1982.09,5,2010-11-04 13:14:00,35,0,RETAIN,19.820899999999998
13773.0,301.54,2,2010-11-08 11:49:00,31,2,NURTURE,3.0154
13775.0,1049.66,1,2010-04-28 12:15:00,225,1,RE-ENGAGE,10.4966
13778.0,945.79,3,2010-08-05 14:52:00,126,0,RETAIN,9.4579
13779.0,161.13,1,2010-07-12 11:24:00,150,2,NURTURE,1.6113
13780.0,375.81,1,2010-10-28 19:51:00,42,2,NURTURE,3.7581
13781.0,650.99,2,2010-04-26 14:30:00,227,1,RE-ENGAGE,6.5099
13782.0,881.72,7,2010-09-12 10:40:00,88,0,RETAIN,8.8172
13783.0,1542.09,4,2010-08-09 09:23:00,122,0,RETAIN,15.4209
13784.0,447.44,3,2010-10-01 08:19:00,69,2,NURTURE,4.4744
13785.0,542.49,4,2010-10-07 09:25:00,63,0,RETAIN,5.4249
13786.0,3128.54,6,2010-12-07 13:53:00,2,3,REWARD,31.2854
13787.0,913.46,4,2010-09-07 11:55:00,93,0,RETAIN,9.1346
13788.0,3.75,1,2010-07-22 15:50:00,140,2,NURTURE,0.0375
13789.0,239.45999999999998,1,2010-11-16 15:31:00,23,2,NURTURE,2.3945999999999996
13792.0,188.4,1,2010-10-13 11:05:00,57,2,NURTURE,1.8840000000000001
13793.0,96.0,1,2010-03-03 08:25:00,281,1,RE-ENGAGE,0.96
13794.0,126.03,1,2010-06-11 12:30:00,181,1,RE-ENGAGE,1.2603
13795.0,836.3,4,2010-11-16 17:25:00,23,0,RETAIN,8.363
13796.0,289.7,1,2010-07-28 14:45:00,134,2,NURTURE,2.897
13797.0,1179.45,3,2010-09-29 10:34:00,71,0,RETAIN,11.794500000000001
13799.0,2114.71,7,2010-09-21 12:02:00,79,3,REWARD,21.147100000000002
13800.0,1121.24,2,2010-10-05 14:19:00,65,2,NURTURE,11.2124
13803.0,1061.84,2,2010-10-04 10:52:00,66,2,NURTURE,10.6184
13804.0,572.73,2,2010-09-30 16:20:00,70,2,NURTURE,5.7273000000000005
13807.0,422.2,3,2010-12-07 15:48:00,2,2,NURTURE,4.2219999999999995
13809.0,524.65,2,2010-11-10 09:35:00,29,2,NURTURE,5.2465
13813.0,1218.61,4,2010-06-30 08:50:00,162,0,RETAIN,12.1861
13814.0,678.2,1,2010-06-30 14:12:00,162,1,RE-ENGAGE,6.782
13815.0,3070.38,4,2010-10-29 11:42:00,41,3,REWARD,30.7038
13818.0,61.28,1,2010-10-06 12:35:00,64,2,NURTURE,0.6128
13819.0,1502.0,3,2010-02-08 15:30:00,304,1,RE-ENGAGE,15.02
13820.0,660.65,3,2010-10-17 13:46:00,53,2,NURTURE,6.6065
13821.0,1025.09,4,2010-11-11 13:24:00,28,0,RETAIN,10.2509
13823.0,2445.79,5,2010-11-24 13:32:00,15,3,REWARD,24.4579
13824.0,1615.82,7,2010-11-25 17:33:00,14,3,REWARD,16.1582
13825.0,255.59,2,2010-03-28 11:02:00,256,1,RE-ENGAGE,2.5559
13829.0,102.0,1,2010-10-14 18:19:00,56,2,NURTURE,1.02
13830.0,156.85000000000002,1,2010-05-07 12:24:00,216,1,RE-ENGAGE,1.5685000000000002
13832.0,561.49,1,2010-10-13 14:41:00,57,2,NURTURE,5.6149000000000004
13833.0,316.56,1,2010-10-31 14:11:00,39,2,NURTURE,3.1656
13834.0,324.19,2,2010-05-12 10:27:00,211,1,RE-ENGAGE,3.2419
13835.0,260.7,3,2010-07-08 11:50:00,154,2,NURTURE,2.6069999999999998
13836.0,620.37,2,2010-11-05 13:31:00,34,2,NURTURE,6.2037
13838.0,1274.3600000000001,7,2010-12-05 10:45:00,4,0,RETAIN,12.7436
13839.0,139.95000000000002,1,2010-08-10 13:52:00,121,2,NURTURE,1.3995000000000002
13840.0,651.4,1,2010-10-19 13:34:00,51,2,NURTURE,6.513999999999999
13842.0,2244.29,10,2010-12-08 10:39:00,1,3,REWARD,22.442899999999998
13843.0,319.75,1,2010-11-23 17:48:00,16,2,NURTURE,3.1975
13846.0,442.73,1,2010-11-05 09:47:00,34,2,NURTURE,4.4273
13847.0,310.72,1,2009-12-20 10:41:00,354,1,RE-ENGAGE,3.1072
13848.0,2080.0,6,2010-12-08 15:10:00,1,3,REWARD,20.8
13849.0,1931.35,3,2010-11-07 12:13:00,32,0,RETAIN,19.313499999999998
13851.0,1955.0,5,2010-11-25 11:34:00,14,0,RETAIN,19.55
13852.0,187.35000000000002,1,2010-04-08 09:06:00,245,1,RE-ENGAGE,1.8735000000000002
13855.0,1310.3400000000001,4,2010-07-27 09:53:00,135,0,RETAIN,13.1034
13856.0,753.53,8,2010-09-02 18:24:00,98,0,RETAIN,7.535299999999999
13857.0,1000.91,6,2010-11-11 12:54:00,28,0,RETAIN,10.0091
13859.0,314.7,1,2010-06-28 15:36:00,164,1,RE-ENGAGE,3.147
13861.0,273.26,2,2010-10-06 14:20:00,64,2,NURTURE,2.7325999999999997
13862.0,346.73,1,2010-11-15 13:43:00,24,2,NURTURE,3.4673000000000003
13863.0,933.77,3,2010-08-31 12:57:00,100,0,RETAIN,9.3377
13864.0,662.4000000000001,1,2010-11-18 12:50:00,21,2,NURTURE,6.6240000000000006
13870.0,2941.14,7,2010-11-17 15:47:00,22,3,REWARD,29.4114
13871.0,1482.6,4,2010-10-07 12:56:00,63,0,RETAIN,14.825999999999999
13872.0,919.57,3,2010-06-30 15:35:00,162,0,RETAIN,9.1957
13873.0,649.32,5,2010-11-21 11:47:00,18,0,RETAIN,6.493200000000001
13874.0,1508.7,6,2010-07-23 12:59:00,139,0,RETAIN,15.087
13875.0,3027.58,9,2010-11-17 13:12:00,22,3,REWARD,30.2758
13877.0,332.44,2,2010-08-26 17:19:00,105,2,NURTURE,3.3244
13878.0,1191.53,3,2010-06-10 10:15:00,182,1,RE-ENGAGE,11.9153
13879.0,395.5,1,2010-03-04 10:49:00,280,1,RE-ENGAGE,3.955
13880.0,1171.89,5,2010-12-07 14:00:00,2,0,RETAIN,11.718900000000001
13884.0,1100.88,5,2010-11-28 11:45:00,11,0,RETAIN,11.0088
13888.0,1563.42,5,2010-10-31 11:09:00,39,0,RETAIN,15.6342
13889.0,1574.3300000000002,5,2010-11-22 13:25:00,17,0,RETAIN,15.743300000000001
13890.0,1043.57,4,2010-11-30 12:46:00,9,0,RETAIN,10.435699999999999
13891.0,863.5600000000001,3,2010-11-26 15:57:00,13,0,RETAIN,8.6356
13892.0,634.68,2,2010-08-19 09:07:00,112,2,NURTURE,6.346799999999999
13895.0,1415.45,2,2010-07-12 10:46:00,150,0,RETAIN,14.1545
13896.0,388.55,1,2010-03-24 08:55:00,260,1,RE-ENGAGE,3.8855
13897.0,849.56,2,2010-09-27 13:36:00,73,2,NURTURE,8.4956
13898.0,530.47,1,2010-10-24 15:42:00,46,2,NURTURE,5.3047
13900.0,869.64,3,2010-11-15 14:48:00,24,0,RETAIN,8.6964
13901.0,2809.14,10,2010-11-30 15:21:00,9,3,REWARD,28.0914
13903.0,165.45000000000002,1,2010-11-04 17:44:00,35,2,NURTURE,1.6545
13905.0,312.65,1,2009-12-07 11:41:00,367,1,RE-ENGAGE,3.1264999999999996
13906.0,42.0,1,2010-10-26 15:00:00,44,2,NURTURE,0.42
13907.0,136.8,1,2010-01-17 12:22:00,326,1,RE-ENGAGE,1.368
13909.0,286.6,2,2010-10-12 17:22:00,58,2,NURTURE,2.866
13911.0,1654.08,11,2010-11-25 16:16:00,14,3,REWARD,16.5408
13912.0,124.95,1,2010-10-12 08:43:00,58,2,NURTURE,1.2495
13913.0,42.22,1,2010-07-21 10:11:00,141,2,NURTURE,0.42219999999999996
13915.0,70.80000000000001,1,2010-11-10 15:17:00,29,2,NURTURE,0.7080000000000001
13916.0,1275.81,4,2010-09-02 10:04:00,98,0,RETAIN,12.758099999999999
13919.0,903.87,2,2010-10-11 11:53:00,59,2,NURTURE,9.0387
13920.0,1774.68,4,2010-10-04 12:37:00,66,0,RETAIN,17.7468
13921.0,730.7,4,2010-11-02 16:32:00,37,0,RETAIN,7.307
13922.0,692.95,2,2010-09-28 17:26:00,72,2,NURTURE,6.929500000000001
13927.0,359.27,1,2010-09-28 16:12:00,72,2,NURTURE,3.5927
13929.0,2651.45,9,2010-10-19 09:50:00,51,3,REWARD,26.514499999999998
13936.0,563.08,2,2010-11-22 10:34:00,17,2,NURTURE,5.630800000000001
13937.0,721.28,1,2010-11-02 12:37:00,37,2,NURTURE,7.2128
13939.0,992.41,4,2010-10-04 14:35:00,66,0,RETAIN,9.9241
13942.0,320.0,1,2010-06-23 12:35:00,169,1,RE-ENGAGE,3.2
13943.0,246.54,1,2010-05-11 11:30:00,212,1,RE-ENGAGE,2.4654
13944.0,200.43,1,2010-02-24 15:02:00,288,1,RE-ENGAGE,2.0043
13945.0,854.15,2,2010-11-10 10:00:00,29,2,NURTURE,8.5415
13946.0,1314.66,3,2010-11-28 16:21:00,11,0,RETAIN,13.146600000000001
13948.0,446.76,3,2010-10-24 13:46:00,46,2,NURTURE,4.4676
13953.0,3125.0,5,2010-10-26 15:16:00,44,3,REWARD,31.25
13955.0,222.21,1,2010-11-29 17:35:00,10,2,NURTURE,2.2221
13957.0,458.25,3,2010-10-18 10:02:00,52,2,NURTURE,4.5825
13959.0,477.98,3,2010-11-05 16:52:00,34,2,NURTURE,4.7798
13961.0,538.4,1,2010-11-12 14:40:00,27,2,NURTURE,5.3839999999999995
13962.0,193.25,1,2010-09-30 10:35:00,70,2,NURTURE,1.9325
13964.0,438.9,2,2010-11-17 13:53:00,22,2,NURTURE,4.388999999999999
13965.0,996.61,3,2010-08-20 10:40:00,111,0,RETAIN,9.9661
13966.0,390.86,1,2010-09-30 13:08:00,70,2,NURTURE,3.9086000000000003
13967.0,85.6,1,2010-11-08 13:24:00,31,2,NURTURE,0.856
13968.0,123.66,1,2010-10-12 13:22:00,58,2,NURTURE,1.2366
13970.0,846.55,2,2010-11-18 13:21:00,21,2,NURTURE,8.465499999999999
13971.0,1909.31,6,2010-10-12 08:51:00,58,3,REWARD,19.0931
13974.0,264.13,1,2010-05-06 17:55:00,217,1,RE-ENGAGE,2.6412999999999998
13975.0,2832.56,6,2010-11-11 16:18:00,28,3,REWARD,28.325599999999998
13976.0,834.38,3,2010-07-21 09:27:00,141,0,RETAIN,8.3438
13977.0,519.8100000000001,1,2010-10-24 14:08:00,46,2,NURTURE,5.1981
13979.0,2540.06,6,2010-11-11 14:10:00,28,3,REWARD,25.4006
13980.0,599.78,4,2010-09-26 12:58:00,74,0,RETAIN,5.9978
13981.0,331.14,1,2010-10-20 10:03:00,50,2,NURTURE,3.3114
13982.0,2573.7799999999997,6,2010-12-09 13:57:00,0,3,REWARD,25.737799999999996
13984.0,1128.09,8,2010-12-08 15:58:00,1,3,REWARD,11.280899999999999
13985.0,2960.73,7,2010-11-30 08:58:00,9,3,REWARD,29.6073
13987.0,682.54,2,2010-11-25 10:20:00,14,2,NURTURE,6.825399999999999
13988.0,609.84,2,2010-11-21 12:40:00,18,2,NURTURE,6.098400000000001
13989.0,759.98,3,2010-09-01 13:58:00,99,2,NURTURE,7.5998
13992.0,142.7,2,2010-11-24 15:42:00,15,2,NURTURE,1.4269999999999998
13993.0,3309.35,10,2010-11-25 11:03:00,14,3,REWARD,33.0935
13995.0,2508.32,9,2010-11-25 16:31:00,14,3,REWARD,25.0832
13996.0,845.76,2,2010-11-18 16:27:00,21,2,NURTURE,8.4576
13997.0,382.31,3,2010-07-08 18:06:00,154,2,NURTURE,3.8231
13998.0,566.7,3,2010-09-19 10:20:00,81,2,NURTURE,5.667000000000001
14000.0,1410.68,4,2010-10-21 15:35:00,49,0,RETAIN,14.1068
14001.0,2487.01,7,2010-12-01 12:58:00,8,3,REWARD,24.8701
14003.0,209.41,1,2009-12-07 08:53:00,367,1,RE-ENGAGE,2.0941
14004.0,1675.81,4,2010-11-11 13:26:00,28,0,RETAIN,16.7581
14006.0,1234.48,4,2010-06-29 12:43:00,163,0,RETAIN,12.3448
14007.0,79.48,1,2010-07-15 09:06:00,147,2,NURTURE,0.7948000000000001
14008.0,509.04,1,2010-10-03 13:09:00,67,2,NURTURE,5.0904
14009.0,404.3,1,2010-09-03 12:08:00,97,2,NURTURE,4.043
14010.0,445.15,2,2010-05-23 13:00:00,200,1,RE-ENGAGE,4.451499999999999
14011.0,457.82,2,2010-08-16 15:31:00,115,2,NURTURE,4.5782
14013.0,611.5500000000001,2,2010-11-24 16:16:00,15,2,NURTURE,6.115500000000001
14014.0,1443.03,2,2010-11-28 14:56:00,11,0,RETAIN,14.430299999999999
14017.0,229.75,1,2010-05-17 14:52:00,206,1,RE-ENGAGE,2.2975
14018.0,367.15000000000003,1,2010-03-04 14:23:00,280,1,RE-ENGAGE,3.6715000000000004
14020.0,606.21,2,2010-08-20 13:09:00,111,2,NURTURE,6.0621
14021.0,1084.68,4,2010-11-30 15:14:00,9,0,RETAIN,10.8468
14022.0,352.15000000000003,1,2010-08-10 09:38:00,121,2,NURTURE,3.5215000000000005
14024.0,318.04,1,2010-11-14 10:51:00,25,2,NURTURE,3.1804
14026.0,713.11,2,2010-08-26 10:31:00,105,2,NURTURE,7.1311
14032.0,1874.68,6,2010-12-08 10:53:00,1,3,REWARD,18.7468
14033.0,109.44,1,2010-06-02 15:10:00,190,1,RE-ENGAGE,1.0944
14035.0,1428.7,4,2010-10-29 10:10:00,41,0,RETAIN,14.287
14037.0,689.75,4,2010-08-18 12:52:00,113,0,RETAIN,6.8975
14038.0,1509.5,2,2010-11-07 14:52:00,32,0,RETAIN,15.095
14039.0,115.08000000000001,1,2010-05-13 10:15:00,210,1,RE-ENGAGE,1.1508
14042.0,431.98,1,2009-12-14 15:07:00,360,1,RE-ENGAGE,4.3198
14043.0,304.25,2,2010-08-05 18:18:00,126,2,NURTURE,3.0425
14044.0,2466.53,6,2010-10-17 13:28:00,53,3,REWARD,24.665300000000002
14047.0,2946.42,10,2010-12-02 10:09:00,7,3,REWARD,29.4642
14048.0,338.76,2,2010-11-22 14:21:00,17,2,NURTURE,3.3876
14052.0,255.45,1,2010-11-14 11:37:00,25,2,NURTURE,2.5545
14053.0,312.05,2,2010-11-07 14:50:00,32,2,NURTURE,3.1205000000000003
14055.0,795.3199999999999,2,2010-05-11 10:24:00,212,1,RE-ENGAGE,7.953199999999999
14057.0,2190.88,5,2010-11-23 08:38:00,16,3,REWARD,21.9088
14058.0,469.19,2,2010-09-03 09:31:00,97,2,NURTURE,4.6919
14061.0,917.4300000000001,3,2010-07-20 17:22:00,142,0,RETAIN,9.1743
14064.0,1978.68,10,2010-10-05 13:20:00,65,3,REWARD,19.7868
14065.0,891.02,3,2010-11-15 16:13:00,24,0,RETAIN,8.9102
14068.0,1262.52,3,2010-04-15 14:28:00,238,1,RE-ENGAGE,12.6252
14069.0,230.06,2,2010-07-13 12:12:00,149,2,NURTURE,2.3006
14070.0,326.55,1,2010-01-24 12:27:00,319,1,RE-ENGAGE,3.2655000000000003
14072.0,390.85,1,2010-02-11 12:31:00,301,1,RE-ENGAGE,3.9085
14074.0,219.39999999999998,1,2010-03-26 13:55:00,258,1,RE-ENGAGE,2.194
14075.0,782.61,2,2010-11-01 13:15:00,38,2,NURTURE,7.8261
14077.0,115.66,1,2010-11-09 16:01:00,30,2,NURTURE,1.1566
14078.0,641.61,4,2010-12-01 12:54:00,8,0,RETAIN,6.4161
14080.0,1070.08,4,2010-10-22 14:04:00,48,0,RETAIN,10.7008
14082.0,231.10999999999999,1,2010-11-12 11:47:00,27,2,NURTURE,2.3110999999999997
14083.0,388.83,3,2010-12-03 12:24:00,6,2,NURTURE,3.8882999999999996
14084.0,150.5,1,2010-07-15 14:36:00,147,2,NURTURE,1.505
14086.0,39.95,1,2010-09-03 10:52:00,97,2,NURTURE,0.3995
14087.0,651.8,2,2010-10-31 11:22:00,39,2,NURTURE,6.518
14092.0,3152.54,10,2010-11-30 14:48:00,9,3,REWARD,31.5254
14094.0,335.22,1,2010-09-26 11:58:00,74,2,NURTURE,3.3522000000000003
14095.0,2.95,1,2009-12-17 12:49:00,357,1,RE-ENGAGE,0.029500000000000002
14097.0,422.85999999999996,2,2010-08-15 14:20:00,116,2,NURTURE,4.228599999999999
14099.0,2661.54,9,2010-11-29 13:03:00,10,3,REWARD,26.6154
14104.0,552.37,3,2010-11-15 13:13:00,24,2,NURTURE,5.5237
14106.0,214.79999999999998,1,2009-12-02 14:09:00,372,1,RE-ENGAGE,2.1479999999999997
14107.0,2174.07,4,2010-09-17 12:25:00,83,0,RETAIN,21.7407
14108.0,447.05,2,2009-12-08 15:25:00,366,1,RE-ENGAGE,4.4705
14112.0,2919.44,6,2010-09-14 13:41:00,86,3,REWARD,29.1944
14114.0,977.5600000000001,5,2010-11-09 09:13:00,30,0,RETAIN,9.7756
14115.0,622.6700000000001,2,2010-07-26 12:36:00,136,2,NURTURE,6.226700000000001
14118.0,458.45,1,2010-10-07 11:59:00,63,2,NURTURE,4.5845
14119.0,183.37,2,2010-11-29 10:33:00,10,2,NURTURE,1.8337
14122.0,362.42,3,2010-10-29 15:11:00,41,2,NURTURE,3.6242
14123.0,436.18,1,2009-12-06 15:35:00,368,1,RE-ENGAGE,4.3618
14126.0,466.33000000000004,1,2010-09-21 14:51:00,79,2,NURTURE,4.6633000000000004
14127.0,1190.3700000000001,3,2010-11-24 16:56:00,15,0,RETAIN,11.9037
14128.0,286.71,1,2010-06-06 14:05:00,186,1,RE-ENGAGE,2.8670999999999998
14129.0,1467.48,4,2010-11-05 09:59:00,34,0,RETAIN,14.6748
14130.0,1398.81,3,2010-11-29 17:11:00,10,0,RETAIN,13.9881
14131.0,187.87,1,2010-03-01 11:59:00,283,1,RE-ENGAGE,1.8787
14133.0,305.5,1,2009-12-06 12:10:00,368,1,RE-ENGAGE,3.055
14136.0,1570.81,5,2010-11-04 11:53:00,35,0,RETAIN,15.7081
14137.0,332.7,1,2010-01-13 12:30:00,330,1,RE-ENGAGE,3.327
14139.0,670.98,3,2010-08-06 14:00:00,125,2,NURTURE,6.7098
14142.0,671.34,2,2010-12-01 16:33:00,8,2,NURTURE,6.7134
14144.0,30.599999999999998,1,2010-08-10 15:17:00,121,2,NURTURE,0.306
14147.0,2106.8,7,2010-11-16 08:11:00,23,3,REWARD,21.068
14148.0,309.09000000000003,1,2010-10-21 14:08:00,49,2,NURTURE,3.0909000000000004
14151.0,679.45,2,2010-02-04 15:35:00,308,1,RE-ENGAGE,6.7945
14152.0,1376.05,5,2010-11-17 14:20:00,22,0,RETAIN,13.7605
14153.0,233.4,1,2010-08-13 14:35:00,118,2,NURTURE,2.334
14157.0,569.9,3,2010-11-15 15:10:00,24,2,NURTURE,5.699
14159.0,3236.15,9,2010-11-25 13:32:00,14,3,REWARD,32.3615
14161.0,2208.36,5,2010-12-05 13:18:00,4,3,REWARD,22.0836
14163.0,148.71,1,2010-09-03 17:15:00,97,2,NURTURE,1.4871
14166.0,256.85,2,2010-07-22 19:42:00,140,2,NURTURE,2.5685000000000002
14167.0,721.65,4,2010-09-01 17:15:00,99,0,RETAIN,7.2165
14168.0,370.45,2,2010-10-15 10:49:00,55,2,NURTURE,3.7045
14169.0,616.03,2,2010-10-05 08:45:00,65,2,NURTURE,6.160299999999999
14170.0,597.33,3,2010-11-29 13:10:00,10,2,NURTURE,5.9733
14171.0,135.0,1,2009-12-09 13:50:00,365,1,RE-ENGAGE,1.35
14172.0,402.72,3,2010-04-13 13:26:00,240,1,RE-ENGAGE,4.027200000000001
14173.0,135.16,2,2010-03-08 13:24:00,276,1,RE-ENGAGE,1.3516
14176.0,339.11,2,2010-12-07 11:45:00,2,2,NURTURE,3.3911000000000002
14177.0,1669.93,9,2010-11-23 14:23:00,16,3,REWARD,16.6993
14180.0,1570.73,9,2010-12-02 13:08:00,7,3,REWARD,15.7073
14181.0,310.55,2,2010-10-25 08:27:00,45,2,NURTURE,3.1055
14182.0,678.77,4,2010-09-22 11:45:00,78,0,RETAIN,6.7877
14183.0,286.29,2,2010-10-24 14:45:00,46,2,NURTURE,2.8629000000000002
14186.0,1550.63,5,2010-10-08 13:30:00,62,0,RETAIN,15.506300000000001
14187.0,123.5,1,2010-08-23 12:06:00,108,2,NURTURE,1.235
14189.0,1160.31,2,2010-12-06 11:42:00,3,0,RETAIN,11.6031
14190.0,79.9,1,2010-02-11 14:27:00,301,1,RE-ENGAGE,0.799
14191.0,132.9,2,2010-11-10 12:27:00,29,2,NURTURE,1.329
14192.0,293.74,1,2010-11-16 17:44:00,23,2,NURTURE,2.9374000000000002
14193.0,356.8,1,2010-11-08 12:31:00,31,2,NURTURE,3.568
14195.0,1603.6,4,2010-09-26 14:06:00,74,0,RETAIN,16.035999999999998
14197.0,390.05,1,2010-10-25 10:01:00,45,2,NURTURE,3.9005
14198.0,868.33,5,2010-11-04 13:50:00,35,0,RETAIN,8.683300000000001
14199.0,906.3,3,2010-10-12 08:25:00,58,0,RETAIN,9.062999999999999
14200.0,379.2,1,2010-04-01 13:01:00,252,1,RE-ENGAGE,3.792
14201.0,446.1,3,2010-10-26 18:51:00,44,2,NURTURE,4.461
14202.0,847.76,3,2010-11-23 17:13:00,16,0,RETAIN,8.4776
14203.0,339.34,1,2010-11-07 13:35:00,32,2,NURTURE,3.3933999999999997
14204.0,901.9300000000001,3,2010-10-13 13:32:00,57,0,RETAIN,9.019300000000001
14205.0,1947.5,7,2010-11-10 14:37:00,29,3,REWARD,19.475
14206.0,856.85,2,2010-11-16 18:20:00,23,2,NURTURE,8.5685
14207.0,157.8,1,2010-01-21 09:33:00,322,1,RE-ENGAGE,1.578
14208.0,415.31,1,2010-06-06 13:11:00,186,1,RE-ENGAGE,4.1531
14209.0,2919.84,9,2010-11-19 13:58:00,20,3,REWARD,29.198400000000003
14211.0,2161.19,9,2010-10-24 12:54:00,46,3,REWARD,21.611900000000002
14212.0,1119.6599999999999,1,2010-09-20 11:48:00,80,2,NURTURE,11.196599999999998
14213.0,1192.2,1,2010-10-31 10:37:00,39,2,NURTURE,11.922
14215.0,1626.61,4,2010-12-06 15:34:00,3,0,RETAIN,16.266099999999998
14216.0,310.74,1,2010-10-21 15:07:00,49,2,NURTURE,3.1074
14217.0,1411.91,7,2010-12-08 13:28:00,1,3,REWARD,14.119100000000001
14219.0,543.89,2,2010-10-26 10:34:00,44,2,NURTURE,5.4389
14220.0,882.5999999999999,2,2010-05-21 13:29:00,202,1,RE-ENGAGE,8.825999999999999
14221.0,3084.69,8,2010-09-16 14:41:00,84,3,REWARD,30.8469
14224.0,847.78,5,2010-11-14 13:53:00,25,0,RETAIN,8.4778
14225.0,2037.02,4,2010-10-01 10:32:00,69,0,RETAIN,20.3702
14226.0,770.34,1,2010-09-24 14:32:00,76,2,NURTURE,7.7034
14227.0,3015.2000000000003,5,2010-10-21 10:49:00,49,3,REWARD,30.152
14228.0,745.5,3,2010-09-28 09:45:00,72,2,NURTURE,7.455
14229.0,1046.84,4,2010-11-01 13:04:00,38,0,RETAIN,10.468399999999999
14230.0,979.8000000000001,3,2010-09-30 09:07:00,70,0,RETAIN,9.798
14231.0,309.91,1,2010-09-15 09:52:00,85,2,NURTURE,3.0991000000000004
14233.0,1441.55,3,2010-08-31 15:03:00,100,0,RETAIN,14.4155
14235.0,1573.1299999999999,4,2010-07-29 17:24:00,133,0,RETAIN,15.7313
14236.0,1253.78,4,2010-12-02 18:49:00,7,0,RETAIN,12.537799999999999
14237.0,471.14,2,2010-12-01 13:20:00,8,2,NURTURE,4.7114
14238.0,287.38,2,2010-02-15 11:39:00,297,1,RE-ENGAGE,2.8738
14239.0,1882.3200000000002,10,2010-10-04 15:01:00,66,3,REWARD,18.8232
14240.0,357.15,1,2010-10-12 12:48:00,58,2,NURTURE,3.5715
14241.0,120.0,1,2010-01-12 15:11:00,331,1,RE-ENGAGE,1.2
14244.0,366.41999999999996,1,2010-02-17 11:40:00,295,1,RE-ENGAGE,3.6641999999999997
14247.0,635.89,4,2010-10-31 13:58:00,39,0,RETAIN,6.3589
14248.0,730.37,2,2010-09-06 14:04:00,94,2,NURTURE,7.3037
